Time[s], Channel 1
1.4577238125, 0
1.4577369375, 1
1.4577501875, 0
1.4577633125, 1
1.457776625, 0
1.45778975, 1
1.457803, 0
1.457816125, 1
1.4578294375, 0
1.4578425625, 1
1.4578558125, 0
1.4578689375, 1
1.45788225, 0
1.457895375, 1
1.457908625, 0
1.4579218125, 1
1.4579350625, 0
1.4579481875, 1
1.4579615, 0
1.457974625, 1
1.457987875, 0
1.458001, 1
1.4580143125, 0
1.4580274375, 1
1.4580406875, 0
1.4580538125, 1
1.458067125, 0
1.45808025, 1
1.4580935, 0
1.458106625, 1
1.4581199375, 0
1.4581330625, 1
1.4581463125, 0
1.4581595, 1
1.45817275, 0
1.458185875, 1
1.4581991875, 0
1.4582123125, 1
1.4582255625, 0
1.4582386875, 1
1.458252, 0
1.458265125, 1
1.458278375, 0
1.4582915625, 1
1.4583048125, 0
1.4583179375, 1
1.45833125, 0
1.458344375, 1
1.458357625, 0
1.45837075, 1
1.4583840625, 0
1.4583971875, 1
1.4584104375, 0
1.4584235625, 1
1.458436875, 0
1.45845, 1
1.45846325, 0
1.458476375, 1
1.4584896875, 0
1.4585028125, 1
1.4585160625, 0
1.4589595625, 1
1.4589728125, 0
1.4589859375, 1
1.45899925, 0
1.459012375, 1
1.459025625, 0
1.45903875, 1
1.4590520625, 0
1.4590651875, 1
1.4590784375, 0
1.4590915625, 1
1.459104875, 0
1.459118, 1
1.45913125, 0
1.4591444375, 1
1.4591576875, 0
1.4591708125, 1
1.4591840625, 0
1.45919725, 1
1.4592105, 0
1.459223625, 1
1.459236875, 0
1.4592500625, 1
1.4592633125, 0
1.4592764375, 1
1.45928975, 0
1.459302875, 1
1.459316125, 0
1.45932925, 1
1.4593425625, 0
1.4593556875, 1
1.4593689375, 0
1.460661125, 1
1.460674375, 0
1.4606875, 1
1.4607008125, 0
1.4607139375, 1
1.4607271875, 0
1.4607403125, 1
1.460753625, 0
1.46076675, 1
1.46078, 0
1.460793125, 1
1.4608064375, 0
1.4608195625, 1
1.4608328125, 0
1.4608459375, 1
1.46085925, 0
1.460872375, 1
1.460885625, 0
1.46089875, 1
1.4609120625, 0
1.4609251875, 1
1.4609384375, 0
1.4609515625, 1
1.460964875, 0
1.460978, 1
1.46099125, 0
1.461004375, 1
1.4610176875, 0
1.4610308125, 1
1.4610440625, 0
1.4610571875, 1
1.4610705, 0
1.461083625, 1
1.461096875, 0
1.46111, 1
1.4611233125, 0
1.4611364375, 1
1.4611496875, 0
1.4611628125, 1
1.461176125, 0
1.46118925, 1
1.4612025, 0
1.461215625, 1
1.4612289375, 0
1.4612420625, 1
1.4612553125, 0
1.4612684375, 1
1.46128175, 0
1.461294875, 1
1.461308125, 0
1.46132125, 1
1.4613345625, 0
1.4613476875, 1
1.4613609375, 0
1.4613740625, 1
1.461387375, 0
1.4614005, 1
1.46141375, 0
1.4614269375, 1
1.4614401875, 0
1.4614533125, 1
1.4614665625, 0
1.46147975, 1
1.461493, 0
1.461506125, 1
1.461519375, 0
1.4615325625, 1
1.4615458125, 0
1.4615589375, 1
1.46157225, 0
1.461585375, 1
1.461598625, 0
1.46161175, 1
1.4616250625, 0
1.4616381875, 1
1.4616514375, 0
1.4616645625, 1
1.461677875, 0
1.461691, 1
1.4617043125, 0
1.4617174375, 1
1.4617306875, 0
1.4617438125, 1
1.461757125, 0
1.46177025, 1
1.4617835, 0
1.461796625, 1
1.4618099375, 0
1.4618230625, 1
1.4618363125, 0
1.4618494375, 1
1.46186275, 0
1.461875875, 1
1.461889125, 0
1.46190225, 1
1.4619155625, 0
1.4623620625, 1
1.4623753125, 0
1.4623884375, 1
1.46240175, 0
1.462414875, 1
1.462428125, 0
1.46244125, 1
1.4624545625, 0
1.4624676875, 1
1.4624809375, 0
1.4624940625, 1
1.462507375, 0
1.4625205, 1
1.46253375, 0
1.462546875, 1
1.4625601875, 0
1.4625733125, 1
1.4625865625, 0
1.4625996875, 1
1.462613, 0
1.462626125, 1
1.4626394375, 0
1.4626525625, 1
1.4626658125, 0
1.4626789375, 1
1.46269225, 0
1.462705375, 1
1.462718625, 0
1.46273175, 1
1.4627450625, 0
1.4627581875, 1
1.4627714375, 0
1.4627845625, 1
1.462797875, 0
1.462811, 1
1.46282425, 0
1.462837375, 1
1.4628506875, 0
1.4628638125, 1
1.4628770625, 0
1.46289025, 1
1.4629035, 0
1.462916625, 1
1.4629299375, 0
1.4629430625, 1
1.4629563125, 0
1.4629694375, 1
1.46298275, 0
1.462995875, 1
1.463009125, 0
1.46302225, 1
1.4630355625, 0
1.4630486875, 1
1.4630619375, 0
1.4630750625, 1
1.463088375, 0
1.4631015, 1
1.4631148125, 0
1.4631279375, 1
1.4631411875, 0
1.4631543125, 1
1.463167625, 0
1.46318075, 1
1.4631940625, 0
1.4632071875, 1
1.4632204375, 0
1.4632335625, 1
1.463246875, 0
1.46326, 1
1.4632733125, 0
1.4632864375, 1
1.4632996875, 0
1.4633128125, 1
1.463326125, 0
1.46333925, 1
1.4633525, 0
1.463365625, 1
1.4633789375, 0
1.4633920625, 1
1.4634053125, 0
1.4634184375, 1
1.46343175, 0
1.463444875, 1
1.4634581875, 0
1.4634713125, 1
1.4634845625, 0
1.4634976875, 1
1.463511, 0
1.463524125, 1
1.463537375, 0
1.4635505625, 1
1.4635638125, 0
1.4635769375, 1
1.46359025, 0
1.463603375, 1
1.463616625, 0
1.464071375, 1
1.4640846875, 0
1.4640978125, 1
1.4641110625, 0
1.4641241875, 1
1.4641375, 0
1.464150625, 1
1.464163875, 0
1.464177, 1
1.4641903125, 0
1.4642034375, 1
1.46421675, 0
1.464229875, 1
1.464243125, 0
1.46425625, 1
1.4642695625, 0
1.4642826875, 1
1.4642959375, 0
1.4643090625, 1
1.464322375, 0
1.4643355, 1
1.46434875, 0
1.4643619375, 1
1.4643751875, 0
1.4643883125, 1
1.464401625, 0
1.46441475, 1
1.464428, 0
1.4644411875, 1
1.4644544375, 0
1.4644675625, 1
1.464480875, 0
1.4657821875, 1
1.4657955, 0
1.465808625, 1
1.465821875, 0
1.465835, 1
1.4658483125, 0
1.4658614375, 1
1.4658746875, 0
1.4658878125, 1
1.465901125, 0
1.46591425, 1
1.4659275, 0
1.4659406875, 1
1.4659539375, 0
1.4659670625, 1
1.465980375, 0
1.4659935, 1
1.46600675, 0
1.466019875, 1
1.4660331875, 0
1.4660463125, 1
1.466059625, 0
1.46607275, 1
1.466086, 0
1.466099125, 1
1.4661124375, 0
1.4661255625, 1
1.4661388125, 0
1.4661519375, 1
1.46616525, 0
1.466178375, 1
1.4661916875, 0
1.4674930625, 1
1.467506375, 0
1.4675195, 1
1.46753275, 0
1.467545875, 1
1.4675591875, 0
1.4675723125, 1
1.4675855625, 0
1.46759875, 1
1.467612, 0
1.467625125, 1
1.4676384375, 0
1.4676515625, 1
1.4676648125, 0
1.4676779375, 1
1.46769125, 0
1.467704375, 1
1.467717625, 0
1.46773075, 1
1.4677440625, 0
1.4677571875, 1
1.4677704375, 0
1.467783625, 1
1.467796875, 0
1.46781, 1
1.4678233125, 0
1.4678364375, 1
1.4678496875, 0
1.467862875, 1
1.467876125, 0
1.46788925, 1
1.4679025625, 0
1.469204, 1
1.4692173125, 0
1.4692304375, 1
1.4692436875, 0
1.4692568125, 1
1.469270125, 0
1.46928325, 1
1.4692965, 0
1.4693096875, 1
1.4693229375, 0
1.4693360625, 1
1.469349375, 0
1.4693625, 1
1.46937575, 0
1.469388875, 1
1.4694021875, 0
1.4694153125, 1
1.4694285625, 0
1.46944175, 1
1.469455, 0
1.469468125, 1
1.4694814375, 0
1.4694945625, 1
1.4695078125, 0
1.4695209375, 1
1.46953425, 0
1.469547375, 1
1.469560625, 0
1.4695738125, 1
1.4695870625, 0
1.4696001875, 1
1.4696135, 0
1.4709149375, 1
1.4709281875, 0
1.4709413125, 1
1.470954625, 0
1.47096775, 1
1.470981, 0
1.470994125, 1
1.4710074375, 0
1.4710205625, 1
1.4710338125, 0
1.4710469375, 1
1.47106025, 0
1.471073375, 1
1.471086625, 0
1.47109975, 1
1.4711130625, 0
1.4711261875, 1
1.4711395, 0
1.471152625, 1
1.471165875, 0
1.471179, 1
1.4711923125, 0
1.4712054375, 1
1.4712186875, 0
1.4712318125, 1
1.471245125, 0
1.47125825, 1
1.4712715, 0
1.471284625, 1
1.4712979375, 0
1.4713110625, 1
1.4713243125, 0
1.4726256875, 1
1.4726389375, 0
1.472652125, 1
1.472665375, 0
1.4726785, 1
1.4726918125, 0
1.4727049375, 1
1.4727181875, 0
1.4727313125, 1
1.472744625, 0
1.47275775, 1
1.4727710625, 0
1.4727841875, 1
1.4727974375, 0
1.4728105625, 1
1.472823875, 0
1.472837, 1
1.4728503125, 0
1.4728634375, 1
1.4728766875, 0
1.4728898125, 1
1.472903125, 0
1.47291625, 1
1.4729295, 0
1.4729426875, 1
1.4729559375, 0
1.4729690625, 1
1.472982375, 0
1.4729955, 1
1.47300875, 0
1.473021875, 1
1.4730351875, 0
1.474334625, 1
1.474347875, 0
1.474361, 1
1.4743743125, 0
1.4743874375, 1
1.4744006875, 0
1.4744138125, 1
1.474427125, 0
1.47444025, 1
1.4744535, 0
1.4744666875, 1
1.4744799375, 0
1.4744930625, 1
1.474506375, 0
1.4745195, 1
1.47453275, 0
1.474545875, 1
1.4745591875, 0
1.4745723125, 1
1.474585625, 0
1.47459875, 1
1.474612, 0
1.474625125, 1
1.4746384375, 0
1.4746515625, 1
1.4746648125, 0
1.4746779375, 1
1.47469125, 0
1.474704375, 1
1.474717625, 0
1.47473075, 1
1.4747440625, 0
1.4747571875, 1
1.4747704375, 0
1.4747835625, 1
1.474796875, 0
1.47481, 1
1.47482325, 0
1.474836375, 1
1.4748496875, 0
1.4748628125, 1
1.4748760625, 0
1.4748891875, 1
1.4749025, 0
1.474915625, 1
1.474928875, 0
1.474942, 1
1.4749553125, 0
1.4749684375, 1
1.4749816875, 0
1.4749948125, 1
1.475008125, 0
1.47502125, 1
1.4750345, 0
1.475047625, 1
1.4750609375, 0
1.4750740625, 1
1.475087375, 0
1.4751005, 1
1.47511375, 0
1.475126875, 1
1.4751401875, 0
1.4751533125, 1
1.4751665625, 0
1.4751796875, 1
1.475193, 0
1.475206125, 1
1.475219375, 0
1.4752325, 1
1.4752458125, 0
1.4752589375, 1
1.4752721875, 0
1.4752853125, 1
1.475298625, 0
1.47531175, 1
1.475325, 0
1.4753381875, 1
1.4753514375, 0
1.4753645625, 1
1.475377875, 0
1.475391, 1
1.47540425, 0
1.475417375, 1
1.4754306875, 0
1.4754438125, 1
1.4754570625, 0
1.4754701875, 1
1.4754835, 0
1.475496625, 1
1.475509875, 0
1.475523, 1
1.4755363125, 0
1.4755494375, 1
1.4755626875, 0
1.4755758125, 1
1.475589125, 0
1.48274375, 1
1.4827570625, 0
1.4827701875, 1
1.4827835, 0
1.482796625, 1
1.482809875, 0
1.482823, 1
1.4828363125, 0
1.4828494375, 1
1.48286275, 0
1.482875875, 1
1.482889125, 0
1.48290225, 1
1.4829155625, 0
1.4829286875, 1
1.4829419375, 0
1.4829550625, 1
1.482968375, 0
1.4829815, 1
1.48299475, 0
1.4830079375, 1
1.4830211875, 0
1.4830343125, 1
1.483047625, 0
1.48306075, 1
1.483074, 0
1.483087125, 1
1.4831004375, 0
1.4831135625, 1
1.4831268125, 0
1.4831399375, 1
1.48315325, 0
1.483166375, 1
1.483179625, 0
1.48319275, 1
1.4832060625, 0
1.4832191875, 1
1.4832325, 0
1.483245625, 1
1.483258875, 0
1.483272, 1
1.4832853125, 0
1.4832984375, 1
1.4833116875, 0
1.4833248125, 1
1.483338125, 0
1.48335125, 1
1.4833645, 0
1.483377625, 1
1.4833909375, 0
1.4834040625, 1
1.4834173125, 0
1.4834304375, 1
1.48344375, 0
1.483456875, 1
1.483470125, 0
1.4834833125, 1
1.4834965625, 0
1.4835096875, 1
1.483523, 0
1.483536125, 1
1.483549375, 0
1.4835625, 1
1.4835758125, 0
1.4835889375, 1
1.48360225, 0
1.483615375, 1
1.483628625, 0
1.48364175, 1
1.4836550625, 0
1.4836681875, 1
1.4836814375, 0
1.4836945625, 1
1.483707875, 0
1.483721, 1
1.48373425, 0
1.483747375, 1
1.4837606875, 0
1.4837738125, 1
1.4837870625, 0
1.4838001875, 1
1.4838135, 0
1.483826625, 1
1.483839875, 0
1.483853, 1
1.4838663125, 0
1.4838794375, 1
1.4838926875, 0
1.4839058125, 1
1.483919125, 0
1.48393225, 1
1.4839455, 0
1.483958625, 1
1.4839719375, 0
1.4839850625, 1
1.4839983125, 0
1.4844419375, 1
1.4844551875, 0
1.4844683125, 1
1.484481625, 0
1.48449475, 1
1.484508, 0
1.4845211875, 1
1.4845344375, 0
1.4845475625, 1
1.4845608125, 0
1.4845739375, 1
1.48458725, 0
1.484600375, 1
1.484613625, 0
1.4846268125, 1
1.4846400625, 0
1.4846531875, 1
1.4846665, 0
1.484679625, 1
1.484692875, 0
1.484706, 1
1.4847193125, 0
1.4847324375, 1
1.4847456875, 0
1.4847588125, 1
1.484772125, 0
1.48478525, 1
1.4847985, 0
1.484811625, 1
1.4848249375, 0
1.4848380625, 1
1.4848513125, 0
1.4848644375, 1
1.48487775, 0
1.484890875, 1
1.484904125, 0
1.48491725, 1
1.4849305625, 0
1.4849436875, 1
1.4849569375, 0
1.4849700625, 1
1.484983375, 0
1.4849965, 1
1.48500975, 0
1.485022875, 1
1.4850361875, 0
1.4850493125, 1
1.4850625625, 0
1.4850756875, 1
1.485089, 0
1.485102125, 1
1.485115375, 0
1.4851285, 1
1.4851418125, 0
1.4851549375, 1
1.4851681875, 0
1.4851813125, 1
1.485194625, 0
1.48520775, 1
1.485221, 0
1.4852341875, 1
1.4852474375, 0
1.4852605625, 1
1.485273875, 0
1.485287, 1
1.48530025, 0
1.485313375, 1
1.4853266875, 0
1.4853398125, 1
1.4853530625, 0
1.4853661875, 1
1.4853795, 0
1.485392625, 1
1.485405875, 0
1.485419, 1
1.4854323125, 0
1.4854454375, 1
1.4854586875, 0
1.4854718125, 1
1.485485125, 0
1.48549825, 1
1.4855115, 0
1.4855246875, 1
1.4855379375, 0
1.4855510625, 1
1.485564375, 0
1.4855775, 1
1.48559075, 0
1.485603875, 1
1.4856171875, 0
1.4856303125, 1
1.4856435625, 0
1.4856566875, 1
1.48567, 0
1.485683125, 1
1.485696375, 0
1.4861399375, 1
1.4861531875, 0
1.486166375, 1
1.486179625, 0
1.48619275, 1
1.4862060625, 0
1.4862191875, 1
1.4862324375, 0
1.4862455625, 1
1.486258875, 0
1.486272, 1
1.4862853125, 0
1.4862984375, 1
1.4863116875, 0
1.4863248125, 1
1.486338125, 0
1.48635125, 1
1.4863645, 0
1.486377625, 1
1.4863909375, 0
1.4864040625, 1
1.486417375, 0
1.4864305, 1
1.48644375, 0
1.486456875, 1
1.4864701875, 0
1.4864833125, 1
1.4864965625, 0
1.48650975, 1
1.486523, 0
1.486536125, 1
1.4865494375, 0
1.487841625, 1
1.4878549375, 0
1.4878680625, 1
1.4878813125, 0
1.4878944375, 1
1.4879076875, 0
1.487920875, 1
1.487934125, 0
1.48794725, 1
1.4879605, 0
1.487973625, 1
1.4879869375, 0
1.4880000625, 1
1.4880133125, 0
1.4880264375, 1
1.48803975, 0
1.488052875, 1
1.488066125, 0
1.48807925, 1
1.4880925625, 0
1.4881056875, 1
1.4881189375, 0
1.4881320625, 1
1.488145375, 0
1.4881585, 1
1.48817175, 0
1.488184875, 1
1.4881981875, 0
1.4882113125, 1
1.488224625, 0
1.48823775, 1
1.488251, 0
1.488264125, 1
1.4882774375, 0
1.4882905625, 1
1.4883038125, 0
1.4883169375, 1
1.48833025, 0
1.488343375, 1
1.488356625, 0
1.48836975, 1
1.4883830625, 0
1.4883961875, 1
1.4884095, 0
1.488422625, 1
1.488435875, 0
1.488449, 1
1.4884623125, 0
1.4884754375, 1
1.4884886875, 0
1.4885018125, 1
1.488515125, 0
1.48852825, 1
1.4885415, 0
1.4885546875, 1
1.4885679375, 0
1.4885810625, 1
1.4885943125, 0
1.4886075, 1
1.48862075, 0
1.488633875, 1
1.4886471875, 0
1.4886603125, 1
1.4886735625, 0
1.4886866875, 1
1.4887, 0
1.488713125, 1
1.488726375, 0
1.4887395, 1
1.4887528125, 0
1.4887659375, 1
1.4887791875, 0
1.4887923125, 1
1.488805625, 0
1.48881875, 1
1.488832, 0
1.4888451875, 1
1.4888584375, 0
1.4888715625, 1
1.488884875, 0
1.488898, 1
1.48891125, 0
1.488924375, 1
1.4889376875, 0
1.4889508125, 1
1.4889640625, 0
1.4889771875, 1
1.4889905, 0
1.489003625, 1
1.489016875, 0
1.4890300625, 1
1.4890433125, 0
1.4890564375, 1
1.48906975, 0
1.489082875, 1
1.489096125, 0
1.48954275, 1
1.4895560625, 0
1.4895691875, 1
1.4895825, 0
1.489595625, 1
1.489608875, 0
1.489622, 1
1.4896353125, 0
1.4896484375, 1
1.4896616875, 0
1.489674875, 1
1.489688125, 0
1.48970125, 1
1.4897145625, 0
1.4897276875, 1
1.4897409375, 0
1.489754125, 1
1.489767375, 0
1.4897805, 1
1.4897938125, 0
1.4898069375, 1
1.4898201875, 0
1.4898333125, 1
1.489846625, 0
1.48985975, 1
1.4898730625, 0
1.4898861875, 1
1.4898994375, 0
1.4899125625, 1
1.489925875, 0
1.489939, 1
1.48995225, 0
1.489965375, 1
1.4899786875, 0
1.4899918125, 1
1.490005125, 0
1.49001825, 1
1.4900315, 0
1.490044625, 1
1.4900579375, 0
1.4900710625, 1
1.4900843125, 0
1.4900975, 1
1.49011075, 0
1.490123875, 1
1.4901371875, 0
1.4901503125, 1
1.4901635625, 0
1.49017675, 1
1.49019, 0
1.490203125, 1
1.4902164375, 0
1.4902295625, 1
1.4902428125, 0
1.4902559375, 1
1.49026925, 0
1.490282375, 1
1.490295625, 0
1.49030875, 1
1.4903220625, 0
1.4903351875, 1
1.4903484375, 0
1.490361625, 1
1.490374875, 0
1.490388, 1
1.4904013125, 0
1.4904144375, 1
1.4904276875, 0
1.4904408125, 1
1.490454125, 0
1.49046725, 1
1.4904805, 0
1.490493625, 1
1.4905069375, 0
1.4905200625, 1
1.4905333125, 0
1.4905465, 1
1.49055975, 0
1.490572875, 1
1.4905861875, 0
1.4905993125, 1
1.4906125625, 0
1.4906256875, 1
1.490639, 0
1.490652125, 1
1.490665375, 0
1.4906785625, 1
1.4906918125, 0
1.4907049375, 1
1.49071825, 0
1.490731375, 1
1.490744625, 0
1.49075775, 1
1.4907710625, 0
1.4907841875, 1
1.4907974375, 0
1.4912521875, 1
1.4912654375, 0
1.4912785625, 1
1.491291875, 0
1.491305, 1
1.49131825, 0
1.4913314375, 1
1.4913446875, 0
1.4913578125, 1
1.491371125, 0
1.49138425, 1
1.4913975, 0
1.4914106875, 1
1.4914239375, 0
1.4914370625, 1
1.491450375, 0
1.4914635, 1
1.4914768125, 0
1.4914899375, 1
1.4915031875, 0
1.4915163125, 1
1.491529625, 0
1.49154275, 1
1.4915560625, 0
1.4915691875, 1
1.4915824375, 0
1.4915955625, 1
1.491608875, 0
1.491622, 1
1.4916353125, 0
1.4916484375, 1
1.4916616875, 0
1.49296325, 1
1.4929765625, 0
1.4929896875, 1
1.4930029375, 0
1.493016125, 1
1.493029375, 0
1.4930425, 1
1.4930558125, 0
1.4930689375, 1
1.49308225, 0
1.493095375, 1
1.493108625, 0
1.49312175, 1
1.4931350625, 0
1.4931481875, 1
1.4931615, 0
1.493174625, 1
1.493187875, 0
1.493201, 1
1.4932143125, 0
1.4932274375, 1
1.49324075, 0
1.493253875, 1
1.493267125, 0
1.49328025, 1
1.4932935625, 0
1.4933066875, 1
1.49332, 0
1.493333125, 1
1.493346375, 0
1.4933595, 1
1.4933728125, 0
1.4946741875, 1
1.4946875, 0
1.494700625, 1
1.494713875, 0
1.4947270625, 1
1.4947403125, 0
1.4947534375, 1
1.49476675, 0
1.494779875, 1
1.494793125, 0
1.49480625, 1
1.4948195625, 0
1.4948326875, 1
1.4948459375, 0
1.4948590625, 1
1.494872375, 0
1.4948855, 1
1.49489875, 0
1.4949119375, 1
1.4949251875, 0
1.4949383125, 1
1.4949515625, 0
1.49496475, 1
1.494978, 0
1.494991125, 1
1.4950044375, 0
1.4950175625, 1
1.4950308125, 0
1.4950439375, 1
1.49505725, 0
1.495070375, 1
1.495083625, 0
1.496384875, 1
1.4963981875, 0
1.4964113125, 1
1.4964245625, 0
1.4964376875, 1
1.496451, 0
1.496464125, 1
1.496477375, 0
1.4964905, 1
1.4965038125, 0
1.4965169375, 1
1.49653025, 0
1.496543375, 1
1.496556625, 0
1.49656975, 1
1.4965830625, 0
1.4965961875, 1
1.4966095, 0
1.496622625, 1
1.496635875, 0
1.496649, 1
1.4966623125, 0
1.4966754375, 1
1.49668875, 0
1.496701875, 1
1.496715125, 0
1.49672825, 1
1.4967415625, 0
1.4967546875, 1
1.496768, 0
1.496781125, 1
1.496794375, 0
1.498095875, 1
1.498109125, 0
1.49812225, 1
1.4981355625, 0
1.4981486875, 1
1.4981619375, 0
1.4981750625, 1
1.498188375, 0
1.4982015, 1
1.49821475, 0
1.4982279375, 1
1.4982411875, 0
1.4982543125, 1
1.498267625, 0
1.49828075, 1
1.498294, 0
1.498307125, 1
1.4983204375, 0
1.4983335625, 1
1.4983468125, 0
1.4983599375, 1
1.49837325, 0
1.498386375, 1
1.4983996875, 0
1.4984128125, 1
1.4984260625, 0
1.4984391875, 1
1.4984525, 0
1.498465625, 1
1.498478875, 0
1.4984920625, 1
1.4985053125, 0
1.4998068125, 1
1.4998200625, 0
1.4998331875, 1
1.4998465, 0
1.499859625, 1
1.499872875, 0
1.499886, 1
1.4998993125, 0
1.4999124375, 1
1.49992575, 0
1.499938875, 1
1.499952125, 0
1.49996525, 1
1.4999785625, 0
1.4999916875, 1
1.5000049375, 0
1.500018125, 1
1.500031375, 0
1.5000445, 1
1.5000578125, 0
1.5000709375, 1
1.5000841875, 0
1.500097375, 1
1.500110625, 0
1.50012375, 1
1.5001370625, 0
1.5001501875, 1
1.5001634375, 0
1.500176625, 1
1.500189875, 0
1.500203, 1
1.5002163125, 0
1.5015156875, 1
1.501529, 0
1.501542125, 1
1.501555375, 0
1.5015685, 1
1.5015818125, 0
1.5015949375, 1
1.5016081875, 0
1.501621375, 1
1.501634625, 0
1.50164775, 1
1.5016610625, 0
1.5016741875, 1
1.5016874375, 0
1.5017005625, 1
1.501713875, 0
1.501727, 1
1.50174025, 0
1.501753375, 1
1.501766625, 0
1.5017798125, 1
1.5017930625, 0
1.5018061875, 1
1.5018195, 0
1.501832625, 1
1.501845875, 0
1.501859, 1
1.5018723125, 0
1.5018854375, 1
1.5018986875, 0
1.5019118125, 1
1.501925125, 0
1.50193825, 1
1.5019515, 0
1.5019646875, 1
1.5019779375, 0
1.5019910625, 1
1.502004375, 0
1.5020175, 1
1.50203075, 0
1.502043875, 1
1.5020571875, 0
1.5020703125, 1
1.5020835625, 0
1.50209675, 1
1.50211, 0
1.502123125, 1
1.5021364375, 0
1.5021495625, 1
1.5021628125, 0
1.5021759375, 1
1.50218925, 0
1.502202375, 1
1.5022156875, 0
1.5022288125, 1
1.5022420625, 0
1.5022551875, 1
1.5022685, 0
1.502281625, 1
1.502294875, 0
1.502308, 1
1.5023213125, 0
1.5023344375, 1
1.5023476875, 0
1.5023608125, 1
1.502374125, 0
1.50238725, 1
1.5024005, 0
1.5024136875, 1
1.5024269375, 0
1.5024400625, 1
1.502453375, 0
1.5024665, 1
1.50247975, 0
1.502492875, 1
1.5025061875, 0
1.5025193125, 1
1.502532625, 0
1.50254575, 1
1.502559, 0
1.502572125, 1
1.5025854375, 0
1.5025985625, 1
1.5026118125, 0
1.5026249375, 1
1.50263825, 0
1.502651375, 1
1.502664625, 0
1.5026778125, 1
1.5026910625, 0
1.5027041875, 1
1.5027175, 0
1.502730625, 1
1.502743875, 0
1.502757, 1
1.5027703125, 0
1.50995575, 1
1.509969, 0
1.509982125, 1
1.5099954375, 0
1.5100085625, 1
1.5100218125, 0
1.5100349375, 1
1.51004825, 0
1.510061375, 1
1.510074625, 0
1.51008775, 1
1.5101010625, 0
1.5101141875, 1
1.5101274375, 0
1.5101405625, 1
1.510153875, 0
1.510167, 1
1.51018025, 0
1.5101934375, 1
1.5102066875, 0
1.5102198125, 1
1.5102330625, 0
1.51024625, 1
1.5102595, 0
1.510272625, 1
1.5102859375, 0
1.5102990625, 1
1.5103123125, 0
1.5103254375, 1
1.5103386875, 0
1.510351875, 1
1.510365125, 0
1.51037825, 1
1.5103915, 0
1.5104046875, 1
1.5104179375, 0
1.5104310625, 1
1.5104443125, 0
1.5104574375, 1
1.51047075, 0
1.510483875, 1
1.510497125, 0
1.5105103125, 1
1.5105235625, 0
1.5105366875, 1
1.5105499375, 0
1.510563125, 1
1.510576375, 0
1.5105895, 1
1.51060275, 0
1.510615875, 1
1.5106291875, 0
1.5106423125, 1
1.5106555625, 0
1.51066875, 1
1.510682, 0
1.510695125, 1
1.5107084375, 0
1.5107215625, 1
1.5107348125, 0
1.5107479375, 1
1.51076125, 0
1.510774375, 1
1.510787625, 0
1.51080075, 1
1.5108140625, 0
1.5108271875, 1
1.5108404375, 0
1.5108535625, 1
1.510866875, 0
1.51088, 1
1.5108933125, 0
1.5109064375, 1
1.5109196875, 0
1.5109328125, 1
1.510946125, 0
1.51095925, 1
1.5109725, 0
1.5109856875, 1
1.5109989375, 0
1.5110120625, 1
1.511025375, 0
1.5110385, 1
1.51105175, 0
1.511064875, 1
1.5110781875, 0
1.5110913125, 1
1.5111045625, 0
1.5111176875, 1
1.511131, 0
1.511144125, 1
1.511157375, 0
1.5111705, 1
1.5111838125, 0
1.5111969375, 1
1.5112101875, 0
1.51165375, 1
1.511667, 0
1.511680125, 1
1.5116934375, 0
1.5117065625, 1
1.5117198125, 0
1.5117329375, 1
1.51174625, 0
1.511759375, 1
1.511772625, 0
1.5117858125, 1
1.5117990625, 0
1.5118121875, 1
1.5118255, 0
1.511838625, 1
1.511851875, 0
1.511865, 1
1.5118783125, 0
1.5118914375, 1
1.5119046875, 0
1.5119178125, 1
1.511931125, 0
1.51194425, 1
1.5119575, 0
1.511970625, 1
1.5119839375, 0
1.5119970625, 1
1.5120103125, 0
1.5120234375, 1
1.51203675, 0
1.512049875, 1
1.512063125, 0
1.51207625, 1
1.5120895625, 0
1.5121026875, 1
1.5121159375, 0
1.5121290625, 1
1.512142375, 0
1.5121555, 1
1.51216875, 0
1.5121819375, 1
1.5121951875, 0
1.5122083125, 1
1.5122215625, 0
1.51223475, 1
1.512248, 0
1.512261125, 1
1.5122744375, 0
1.5122875625, 1
1.5123008125, 0
1.5123139375, 1
1.51232725, 0
1.512340375, 1
1.512353625, 0
1.51236675, 1
1.5123800625, 0
1.5123931875, 1
1.5124064375, 0
1.5124195625, 1
1.512432875, 0
1.512446, 1
1.51245925, 0
1.512472375, 1
1.5124856875, 0
1.5124988125, 1
1.5125120625, 0
1.5125251875, 1
1.5125385, 0
1.512551625, 1
1.512564875, 0
1.512578, 1
1.5125913125, 0
1.5126044375, 1
1.5126176875, 0
1.5126308125, 1
1.512644125, 0
1.51265725, 1
1.5126705, 0
1.512683625, 1
1.5126969375, 0
1.5127100625, 1
1.5127233125, 0
1.5127364375, 1
1.51274975, 0
1.512762875, 1
1.512776125, 0
1.51278925, 1
1.5128025625, 0
1.5128156875, 1
1.5128289375, 0
1.5128420625, 1
1.512855375, 0
1.5128685, 1
1.51288175, 0
1.512894875, 1
1.5129081875, 0
1.513351625, 1
1.5133649375, 0
1.5133780625, 1
1.5133913125, 0
1.5134044375, 1
1.51341775, 0
1.513430875, 1
1.513444125, 0
1.5134573125, 1
1.5134705625, 0
1.5134836875, 1
1.513497, 0
